timestep,demand_el,pv,demand_th
2817,280862.9088418,0.41166,0.0968713689
2818,281499.8280488,0.49909,0.0869424071
2819,283535.2002971,0.54654,0.0799063416
2820,279118.3040576,0.55549,0.0730538716
2821,276002.9383714,0.52905,0.0685877272
2822,270718.3550963,0.45725,0.0650001646
2823,267049.1466214,0.36721,0.0663825171
2824,263730.705246,0.26768,0.0718669805
2825,265950.6917572,0.17415,0.0836783605
2826,271022.96863,0.092008,0.0948665379
2827,274184.4878819,0.030686,0.1022182024
2828,272107.5774245,0,0.0978498565
2829,266749.1484442,0,0.0846847081
2830,249644.6369878,0,0.0614869531
2831,226235.5484538,0,0.0458895827
2832,211337.1774389,0,0.0431283471
2833,204972.6007259,0,0.038063422
2834,200698.7805401,0,0.0380385314
2835,201820.3121871,0,0.0434964082
2836,207137.2029583,0,0.0564526365
2837,222358.6489332,0,0.0761936982
2838,250230.7872725,0.007038,0.0967692037
2839,273086.0330178,0.03756,0.0918694386
2840,279856.7611091,0.08388,0.0821528187
2841,277830.6195739,0.12987,0.0762173577
2842,278652.1530438,0.17068,0.0690002102
2843,281767.51873,0.21996,0.0640920623
2844,278204.4634563,0.26074,0.0562430112
2845,275222.9431107,0.28866,0.0528264399
2846,271682.9646198,0.32743,0.0496717223
2847,270187.5890905,0.34203,0.0489072787
2848,267870.6800912,0.32752,0.0522653492
2849,270658.3554608,0.2353,0.0613177638
2850,275315.2502421,0.14224,0.0683730977
2851,276256.7829828,0.058795,0.0760515999
2852,274378.332858,0.0013336,0.074334865
2853,272421.4216714,0,0.0651754444
2854,253396.921881,0,0.0515563703
2855,228044.7682301,0,0.0430107203
2856,211392.5617178,0,0.0398219102
2857,207469.5086315,0,0.0376604445
2858,204049.5294115,0,0.038702579
2859,204451.0654333,0,0.0438238475
2860,210109.4925907,0,0.057443453
2861,225709.3978046,0,0.0867100585
2862,255704.600167,0.013569,0.1127993011
2863,277895.234566,0.098387,0.1072632809
2864,288510.5546819,0.17877,0.0962741511
2865,295322.8209824,0.23008,0.0857845461
2866,301913.5501674,0.24838,0.0769919432
2867,307484.28555,0.27607,0.0707611477
2868,296725.8893803,0.28531,0.0646929354
2869,287822.8665527,0.27724,0.0607379364
2870,279990.6064497,0.25962,0.0575609665
2871,275527.5566444,0.22805,0.0587851102
2872,271849.1174564,0.18619,0.0636418827
2873,273362.9544121,0.12169,0.0741014631
2874,270427.5876322,0.064887,0.0840091658
2875,264953.7747376,0.022098,0.0905194403
2876,255958.4447785,0,0.0866510469
2877,249280.0238186,0,0.0749926354
2878,234293.9610288,0,0.0544498382
2879,213787.9317787,0,0.0406375699
2880,196014.1936194,0,0.0381923547
2881,186077.3309195,0,0.0376604445
2882,181821.97216,0,0.038702579
2883,179061.9889299,0,0.0438238475
2884,179888.1377563,0,0.057443453
2885,177931.2265697,0,0.0867100585
2886,170583.5789068,0.017834,0.1127993011
2887,177418.9219902,0.11753,0.1072632809
2888,188066.5496021,0.26338,0.0962741511
2889,197601.8762802,0.42274,0.0857845461
2890,204894.1396642,0.5786,0.0769919432
2891,215172.5387504,0.6092,0.0707611477
2892,212643.3233488,0.59541,0.0646929354
2893,204571.0647041,0.54475,0.0607379364
2894,199743.4017297,0.52098,0.0575609665
2895,195714.1954422,0.4701,0.0587851102
2896,197283.4166767,0.39567,0.0636418827
2897,200638.7809047,0.25407,0.0741014631
2898,206034.1327375,0.13181,0.0840091658
2899,206251.0544964,0.043472,0.0905194403
2900,203371.0719954,0.00084626,0.0866510469
2901,207409.508996,0,0.0749926354
2902,201515.6986534,0,0.0544498382
2903,185652.7181149,0,0.0406375699
2904,172498.9518842,0,0.0381923547
2905,164048.2340006,0,0.0376604445
2906,160282.1030378,0,0.038702579
2907,162275.9370769,0,0.0438238475
2908,164805.1524785,0,0.057443453
2909,167288.2143143,0,0.0867100585
2910,166706.6793862,0.019616,0.1127993011
2911,177114.3084564,0.12379,0.1072632809
2912,189460.3872869,0.18511,0.0962741511
2913,200421.8591458,0.18352,0.0857845461
2914,208540.2713562,0.11956,0.0769919432
2915,221523.2693937,0.21587,0.0707611477
2916,217600.2163073,0.31621,0.0646929354
2917,207921.8135755,0.40737,0.0607379364
2918,201524.9293665,0.31966,0.0575609665
2919,200223.3988132,0.21989,0.0587851102
2920,202641.845657,0.12406,0.0636418827
2921,210307.9529233,0.089553,0.0741014631
2922,218047.9058948,0.054495,0.0840091658
2923,220198.6620575,0.022674,0.0905194403
2924,220549.4291569,0,0.0866510469
2925,222677.1085367,0,0.0749926354
2926,217461.7556102,0,0.0544498382
2927,199992.6309846,0,0.0406375699
2928,188648.0845302,0,0.0381923547
2929,186991.1715208,0,0.0425276927
2930,183908.1133306,0,0.0437045129
2931,187480.3993175,0,0.0494876558
2932,196092.6546811,0,0.0648674636
2933,210474.1057599,0,0.0979164948
2934,243723.1345057,0.009967,0.1273775196
2935,273972.1814796,0.039035,0.1211260224
2936,290296.6976753,0.054652,0.1087166539
2937,293347.4483695,0.044774,0.0968713689
2938,299098.1826584,0.011838,0.0869424071
2939,306611.9831579,0.050715,0.0799063416
2940,305227.3761862,0.097117,0.0730538716
2941,302522.777235,0.14376,0.0685877272
2942,296998.1954181,0.14951,0.0650001646
2943,293361.2944392,0.145,0.0663825171
2944,285256.7282985,0.13022,0.0718669805
2945,285312.1125774,0.11305,0.0836783605
2946,283918.2748926,0.08306,0.0948665379
2947,282695.205401,0.043146,0.1022182024
2948,276118.3222857,0.0011887,0.0978498565
2949,269610.6695189,0,0.0846847081
2950,251873.8542121,0,0.0614869531
2951,227121.6969157,0,0.0458895827
2952,213063.3207969,0,0.0431283471
2953,208461.8102945,0,0.0425276927
2954,205106.4460665,0,0.0437045129
2955,207594.1232589,0,0.0494876558
2956,216580.2225049,0,0.0648674636
2957,226600.161623,0,0.0979164948
2958,255307.6795018,0.018154,0.1273775196
2959,282445.9761461,0.091517,0.1211260224
2960,296365.8915677,0.14622,0.1087166539
2961,297261.2707427,0.16612,0.0968713689
2962,304350.4584375,0.14967,0.0869424071
2963,309261.1978303,0.186,0.0799063416
2964,304678.1487542,0.21405,0.0730538716
2965,297538.192137,0.23112,0.0685877272
2966,293532.0626324,0.22645,0.0650001646
2967,289415.16457,0.2094,0.0663825171
2968,283364.432104,0.18009,0.0718669805
2969,287079.7941445,0.11832,0.0836783605
2970,282229.0543872,0.064031,0.0948665379
2971,277590.6210322,0.022967,0.1022182024
2972,270482.9719111,0,0.0978498565
2973,268189.1396947,0,0.0846847081
2974,252547.6962717,0,0.0614869531
2975,231072.4421415,0,0.0458895827
2976,217987.9062594,0,0.0431283471
2977,214027.9303205,0,0.0425276927
2978,210095.646521,0,0.0437045129
2979,212587.93907,0,0.0494876558
2980,219764.8185397,0,0.0648674636
2981,227366.310814,0,0.0979164948
2982,253992.3028788,0.028559,0.1273775196
2983,279732.1464817,0.15705,0.1211260224
2984,294085.9054211,0.26699,0.1087166539
2985,293596.6776244,0.33964,0.0968713689
2986,296615.1208226,0.37011,0.0869424071
2987,300312.0214369,0.39768,0.0799063416
2988,296185.8926614,0.39794,0.0730538716
2989,293278.2180209,0.37262,0.0685877272
2990,286959.7948737,0.32591,0.0650001646
2991,284555.1940996,0.26446,0.0663825171
2992,278573.6919821,0.19601,0.0718669805
2993,278107.5409683,0.12874,0.0836783605
2994,280244.4510612,0.070002,0.0948665379
2995,280276.7585572,0.025539,0.1022182024
2996,273829.1054259,5.0861E-05,0.0978498565
2997,271226.0443192,0,0.0846847081
2998,261067.6445039,0,0.0614869531
2999,239398.5453976,0,0.0458895827
3000,224680.173289,0,0.0431283471
3001,219326.3596653,0,0.0479210266
3002,216566.3764352,0,0.0492470904
3003,217332.5256261,0,0.0557636477
3004,224057.1001518,0,0.0730939126
3005,235780.105845,0,0.1103342002
3006,265447.6178909,0.024219,0.1435314527
3007,292641.298814,0.11815,0.1364871447
3008,308153.512253,0.20546,0.1225040282
3009,313124.2512812,0.2692,0.109156532
3010,320001.1325737,0.30412,0.0979683859
3011,326901.0906491,0.315,0.0900400111
3012,326762.6299519,0.29968,0.0823185154
3013,323808.8017457,0.26233,0.0772859776
3014,317698.0696442,0.28971,0.0732434426
3015,312330.4099508,0.29697,0.0748011041
3016,302315.0861892,0.28111,0.0809811036
3017,301364.3227354,0.23663,0.094290395
3018,300607.4042575,0.17154,0.1068974497
3019,298387.4177463,0.092009,0.1151814474
3020,289147.4738889,0.0074246,0.1102591108
3021,281107.5227402,0,0.095424367
3022,263864.5505866,0,0.069284688
3023,241936.9915123,0,0.0517092694
3024,227652.4629215,0,0.0485978556
3025,221458.6544017,0,0.0425276927
3026,218117.1362434,0,0.0437045129
3027,219409.4360836,0,0.0494876558
3028,223674.0255563,0,0.0648674636
3029,231783.2070536,0,0.0979164948
3030,257490.7431605,0.018931,0.1273775196
3031,285409.0350654,0.064867,0.1211260224
3032,299430.4883316,0.1071,0.1087166539
3033,303053.5432408,0.13051,0.0968713689
3034,308656.5861194,0.13333,0.0869424071
3035,311158.1093815,0.14215,0.0799063416
3036,306293.5235544,0.13998,0.0730538716
3037,296088.9701734,0.1281,0.0685877272
3038,287615.1755069,0.17156,0.0650001646
3039,283198.2792674,0.20008,0.0663825171
3040,278015.2338368,0.20743,0.0718669805
3041,278112.1563248,0.179,0.0836783605
3042,276441.3972457,0.13222,0.0948665379
3043,273487.5690395,0.072372,0.1022182024
3044,266287.612787,0.0059943,0.0978498565
3045,262281.4832824,0,0.0846847081
3046,250120.0187147,0,0.0614869531
3047,229637.0662475,0,0.0458895827
3048,213363.3189741,0,0.0431283471
3049,205318.7524688,0,0.0425276927
3050,200329.5520143,0,0.0437045129
3051,201723.3896991,0,0.0494876558
3052,204104.9136904,0,0.0648674636
3053,203624.9166069,0,0.0979164948
3054,204954.1392996,0.030645,0.1273775196
3055,214341.7745674,0.13232,0.1211260224
3056,228123.2292918,0.21362,0.1087166539
3057,238470.8587266,0.26135,0.0968713689
3058,242924.6778187,0.27119,0.0869424071
3059,250281.5561948,0.28525,0.0799063416
3060,246561.5787976,0.27713,0.0730538716
3061,236490.8707572,0.25018,0.0685877272
3062,225035.5557451,0.24113,0.0650001646
3063,221906.3439892,0.21856,0.0663825171
3064,220161.7392049,0.18453,0.0718669805
3065,223701.7176957,0.15328,0.0836783605
3066,227537.0790072,0.10989,0.0948665379
3067,228423.227469,0.05861,0.1022182024
3068,224597.0968707,0.0045832,0.0978498565
3069,227200.1579774,0,0.0846847081
3070,222797.1078076,0,0.0614869531
3071,206874.1276336,0,0.0458895827
3072,194671.1248569,0,0.0431283471
3073,184235.8036472,0,0.0376604445
3074,181826.5875166,0,0.038702579
3075,180691.2097998,0,0.0438238475
3076,182620.428847,0,0.057443453
3077,182643.5056298,0,0.0867100585
3078,176200.4678551,0.029749,0.1127993011
3079,179560.4474396,0.1195,0.1072632809
3080,193563.4392796,0.19882,0.0962741511
3081,201778.773978,0.25374,0.0857845461
3082,208461.8102945,0.27944,0.0769919432
3083,216903.2974649,0.36514,0.0707611477
3084,212500.2472951,0.43948,0.0646929354
3085,201921.8500317,0.49332,0.0607379364
3086,195100.3530181,0.45215,0.0575609665
3087,191518.8363181,0.39048,0.0587851102
3088,191758.8348598,0.31361,0.0636418827
3089,200108.0148989,0.20802,0.0741014631
3090,212043.3269945,0.11485,0.0840091658
3091,216566.3764352,0.044252,0.0905194403
3092,218878.6700778,0.0030082,0.0866510469
3093,225815.5510058,0,0.0749926354
3094,224906.3257611,0,0.0544498382
3095,207095.6647491,0,0.0406375699
3096,196572.6517646,0,0.0381923547
3097,192483.4458417,0,0.038063422
3098,191449.6059695,0,0.0380385314
3099,193900.3603093,0,0.0434964082
3100,202734.1527884,0,0.0564526365
3101,214461.7738383,0,0.0761936982
3102,247498.4961817,0.033622,0.0967692037
3103,276778.3182755,0.129,0.0918694386
3104,293264.3719512,0.22474,0.0821528187
3105,297427.4235793,0.30363,0.0762173577
3106,302795.0832727,0.35991,0.0690002102
3107,307982.7440598,0.39615,0.0640920623
3108,307996.5901295,0.40781,0.0562430112
3109,304858.1476605,0.39606,0.0528264399
3110,294759.7474806,0.36684,0.0496717223
3111,288972.0903391,0.32017,0.0489072787
3112,280465.9881766,0.26005,0.0522653492
3113,281167.5223756,0.1986,0.0613177638
3114,284273.6573487,0.13169,0.0683730977
3115,283825.9677612,0.065855,0.0760515999
3116,274059.8732545,0.0064412,0.074334865
3117,270127.589455,0,0.0651754444
3118,255335.3716413,0,0.0515563703
3119,232604.7405234,0,0.0430107203
3120,217849.4455622,0,0.0398219102
3121,210446.4136205,0,0.0299658587
3122,207455.6625617,0,0.0299462633
3123,209034.1145094,0,0.0342430384
3124,216510.9921563,0,0.0444429754
3125,227246.3115431,0,0.059984349
3126,254352.3006914,0.0377,0.076182648
3127,279141.3808404,0.14275,0.0723252526
3128,290185.9291176,0.21547,0.064675734
3129,292142.8403042,0.24629,0.0600029753
3130,296250.5076534,0.23339,0.0543211944
3131,300533.5585524,0.28298,0.0504571996
3132,294307.4425365,0.32023,0.0442779455
3133,290421.3123028,0.3415,0.0415882111
3134,286059.8003421,0.33938,0.0391046241
3135,287130.5630668,0.3186,0.0385028073
3136,283004.4342913,0.27957,0.0411464862
3137,285353.6507866,0.24201,0.0482731017
3138,288381.3246979,0.18195,0.0538274931
3139,288464.4011162,0.1044,0.0598724805
3140,280447.5267504,0.012419,0.0585209617
3141,276422.9358194,0,0.0513101043
3142,263799.9355946,0,0.0405883346
3143,239744.6971405,0,0.0338606751
3144,222210.9575229,0,0.0313502484
3145,217581.754881,0,0.0299658587
3146,214014.0842508,0,0.0299462633
3147,216317.1471803,0,0.0342430384
3148,222746.3388853,0,0.0444429754
3149,230412.4461516,0,0.059984349
3150,259115.3486739,0.045973,0.076182648
3151,287661.3290726,0.17932,0.0723252526
3152,300556.6353352,0.28295,0.064675734
3153,301945.8576634,0.34877,0.0600029753
3154,305342.7601005,0.37241,0.0543211944
3155,310590.4205231,0.38714,0.0504571996
3156,306030.4482298,0.37327,0.0442779455
3157,303422.7717665,0.33531,0.0415882111
3158,297122.8100455,0.32037,0.0391046241
3159,293605.9083376,0.28911,0.0385028073
3160,286059.8003421,0.24385,0.0411464862
3161,283309.0478251,0.22287,0.0482731017
3162,283692.1224206,0.17512,0.0538274931
3163,281347.5212819,0.10493,0.0598724805
3164,273764.4904339,0.012944,0.0585209617
3165,268922.9813897,0,0.0513101043
3166,252404.6202179,0,0.0405883346
3167,226503.239135,0,0.0338606751
3168,206269.5159227,0,0.0313502484
3169,195663.4265199,0,0.0299658587
3170,189460.3872869,0,0.0299462633
3171,191311.1452723,0,0.0342430384
3172,194920.3541118,0,0.0444429754
3173,190000.3840059,0,0.059984349
3174,180335.8273438,0.050232,0.076182648
3175,184489.6482587,0.18423,0.0723252526
3176,197352.6470253,0.30841,0.064675734
3177,211424.8692138,0.41226,0.0600029753
3178,220849.4273341,0.48742,0.0543211944
3179,231049.3653586,0.51836,0.0504571996
3180,228737.0717159,0.51523,0.0442779455
3181,220618.6595055,0.48188,0.0415882111
3182,213589.4714461,0.43685,0.0391046241
3183,209675.6490729,0.37282,0.0385028073
3184,208697.1934796,0.29573,0.0411464862
3185,213321.7807649,0.20076,0.0482731017
3186,218975.5925658,0.11527,0.0538274931
3187,219963.2788723,0.048229,0.0598724805
3188,218758.6708069,0.0049214,0.0585209617
3189,221246.3479993,0,0.0513101043
3190,218814.0550858,0,0.0405883346
3191,202244.9249918,0,0.0338606751
3192,191648.0663021,0,0.0313502484
3193,187198.8625666,0,0.0267600473
3194,185661.948828,0,0.0267425482
3195,187101.9400785,0,0.0305796452
3196,193660.3617676,0,0.0396883712
3197,197624.9530631,0,0.0535670956
3198,215112.5391149,0.045478,0.068032466
3199,238770.8569038,0.15308,0.064587743
3200,256110.7515454,0.25973,0.0577565861
3201,265576.8478749,0.35037,0.0535837291
3202,269066.0574434,0.41851,0.0485097973
3203,274932.1756466,0.48027,0.0450591809
3204,273178.3401492,0.51789,0.0395409966
3205,266970.6855597,0.52955,0.0371390157
3206,260430.7252969,0.4548,0.0349211281
3207,257319.9749673,0.3621,0.0343836949
3208,254019.9950182,0.26191,0.0367445474
3209,256599.979342,0.2023,0.0431087424
3210,258183.0466463,0.13666,0.0480689132
3211,255446.140199,0.071306,0.053467195
3212,247516.957608,0.0089099,0.0522602645
3213,245592.3539174,0,0.04582084
3214,235775.4904885,0,0.036246108
3215,215158.6926807,0,0.030238188
3216,199701.8635205,0,0.027996332
3217,192760.367236,0,0.0267600473
3218,191191.1460015,0,0.0267425482
3219,189718.847255,0,0.0305796452
3220,192783.4440189,0,0.0396883712
3221,193688.053907,0,0.0535670956
3222,198829.5611284,0.037004,0.068032466
3223,210631.0278834,0.10552,0.064587743
3224,229613.9894647,0.15947,0.0577565861
3225,244507.745123,0.18625,0.0535837291
3226,251546.1638955,0.18381,0.0485097973
3227,256909.2082324,0.3098,0.0450591809
3228,255755.3690893,0.43761,0.0395409966
3229,247950.8011258,0.54917,0.0371390157
3230,240146.2331623,0.54076,0.0349211281
3231,235697.0294267,0.5043,0.0343836949
3232,234100.1160528,0.44134,0.0367445474
3233,238807.7797564,0.3035,0.0431087424
3234,243487.7513205,0.17787,0.0480689132
3235,242564.6800061,0.077723,0.053467195
3236,233744.7335967,0.010338,0.0522602645
3237,232752.4319337,0,0.04582084
3238,228450.9196085,0,0.036246108
3239,210271.0300708,0,0.030238188
3240,194578.8177254,0,0.027996332
3241,188177.3181599,0,0.0240625018
3242,187429.6303952,0,0.0240467667
3243,191098.83887,0,0.0274970652
3244,192783.4440189,0,0.0356875865
3245,189354.2340858,0,0.0481672666
3246,183405.0394642,0.037188,0.0611744559
3247,188666.5459565,0.093414,0.0580769781
3248,197749.5676905,0.15111,0.0519344357
3249,208397.1953025,0.19272,0.0481822234
3250,217997.1369725,0.21656,0.0436197691
3251,229401.6830623,0.2615,0.0405169919
3252,228700.1488634,0.29485,0.0355550679
3253,223041.7217059,0.31405,0.0333952187
3254,216464.8385906,0.26279,0.0314009052
3255,211683.3291818,0.20164,0.0309176479
3256,210584.8743177,0.13873,0.0330405148
3257,215029.4626966,0.11162,0.0387631673
3258,220960.1958919,0.078552,0.0432233282
3259,220632.5055752,0.042744,0.0480774365
3260,215615.6129813,0.0046741,0.0469921706
3261,221546.3461765,0,0.041201872
3262,226290.9327327,0,0.0325923205
3263,207843.3525138,0,0.0271900286
3264,194098.8206419,0,0.0251741629
3265,192174.2169513,0,0.0240625018
3266,191994.218045,0,0.0240467667
3267,194643.4327174,0,0.0274970652
3268,201197.2390499,0,0.0356875865
3269,211775.6363133,0,0.0481672666
3270,243427.7516851,0.061364,0.0611744559
3271,273418.338691,0.19672,0.0580769781
3272,285824.4171569,0.28982,0.0519344357
3273,287264.4084074,0.33661,0.0481822234
3274,290832.0790377,0.33504,0.0436197691
3275,297644.3453382,0.35907,0.0405169919
3276,297759.7292525,0.35997,0.0355550679
3277,296153.5851654,0.33992,0.0333952187
3278,289765.9316695,0.30819,0.0314009052
3279,284333.6569841,0.26267,0.0309176479
3280,280189.0667823,0.2082,0.0330405148
3281,279178.303693,0.1698,0.0387631673
3282,281430.5977002,0.12157,0.0432233282
3283,281393.6748476,0.068308,0.0480774365
3284,273746.0290076,0.0097488,0.0469921706
3285,269878.3602001,0,0.041201872
3286,258866.119419,0,0.0325923205
3287,232784.7394297,0,0.0271900286
3288,213981.7767548,0,0.0251741629
3289,208877.192386,0,0.0240625018
3290,208757.1931151,0,0.0240467667
3291,211032.5639052,0,0.0274970652
3292,218555.5951178,0,0.0356875865
3293,227980.1532381,0,0.0481672666
3294,253835.3807553,0.062466,0.0611744559
3295,279182.9190496,0.19583,0.0580769781
3296,290970.5397349,0.3162,0.0519344357
3297,292272.0702882,0.41214,0.0481822234
3298,299176.6437202,0.47725,0.0436197691
3299,307142.7491637,0.51103,0.0405169919
3300,305042.7619234,0.51354,0.0355550679
3301,303621.2320991,0.48715,0.0333952187
3302,297312.039665,0.43869,0.0314009052
3303,288219.7872179,0.37127,0.0309176479
3304,283285.9710422,0.2918,0.0330405148
3305,281956.7483494,0.23858,0.0387631673
3306,281993.671202,0.17212,0.0432233282
